val_0,padre_0,izq_0,val_1,padre_1,izq_1,val_2,padre_2,izq_2,val_3,padre_3,izq_3,val_4,padre_4,izq_4,val_5,padre_5,izq_5,val_6,padre_6,izq_6,val_buscar,busqueda,inorder_0,inorder_1,inorder_2,inorder_3,inorder_4,inorder_5,inorder_6
49,-1,-1,17,0,1,8,1,1,10,2,0,3,2,1,0,-1,-1,0,-1,-1,32,0,3,8,10,17,49,-1,-1
43,-1,-1,12,0,1,22,1,0,50,0,0,31,2,0,15,2,1,11,1,1,42,0,11,12,15,22,31,43,50
24,-1,-1,45,0,0,36,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,10,0,24,36,45,-1,-1,-1,-1
48,-1,-1,47,0,1,17,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,2,0,17,47,48,-1,-1,-1,-1
15,-1,-1,32,0,0,8,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,14,0,8,15,32,-1,-1,-1,-1
16,-1,-1,10,0,1,40,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,37,0,10,16,40,-1,-1,-1,-1
35,-1,-1,41,0,0,30,0,1,39,1,1,31,2,0,19,2,1,0,-1,-1,31,1,19,30,31,35,39,41,-1
24,-1,-1,46,0,0,22,0,1,38,1,1,26,3,1,2,2,1,0,-1,-1,50,0,2,22,24,26,38,46,-1
5,-1,-1,31,0,0,36,1,0,45,2,0,0,-1,-1,0,-1,-1,0,-1,-1,39,0,5,31,36,45,-1,-1,-1
33,-1,-1,31,0,1,10,1,1,27,2,0,21,3,1,0,-1,-1,0,-1,-1,37,0,10,21,27,31,33,-1,-1
15,-1,-1,50,0,0,20,1,1,13,0,1,7,3,1,0,-1,-1,0,-1,-1,36,0,7,13,15,20,50,-1,-1
50,-1,-1,25,0,1,42,1,0,49,2,0,0,-1,-1,0,-1,-1,0,-1,-1,8,0,25,42,49,50,-1,-1,-1
35,-1,-1,18,0,1,32,1,0,8,1,1,43,0,0,7,3,1,0,-1,-1,50,0,7,8,18,32,35,43,-1
27,-1,-1,49,0,0,42,1,1,26,0,1,0,-1,-1,0,-1,-1,0,-1,-1,25,0,26,27,42,49,-1,-1,-1
38,-1,-1,26,0,1,27,1,0,40,0,0,18,1,1,43,3,0,25,4,0,49,0,18,25,26,27,38,40,43
34,-1,-1,8,0,1,36,0,0,26,1,0,0,-1,-1,0,-1,-1,0,-1,-1,37,0,8,26,34,36,-1,-1,-1
35,-1,-1,13,0,1,39,0,0,42,2,0,50,3,0,38,2,1,0,-1,-1,44,0,13,35,38,39,42,50,-1
21,-1,-1,47,0,0,49,1,0,12,0,1,41,1,1,0,-1,-1,0,-1,-1,3,0,12,21,41,47,49,-1,-1
46,-1,-1,11,0,1,43,1,0,35,2,1,40,3,0,4,1,1,0,-1,-1,28,0,4,11,35,40,43,46,-1
5,-1,-1,11,0,0,27,1,0,31,2,0,35,3,0,0,-1,-1,0,-1,-1,34,0,5,11,27,31,35,-1,-1
11,-1,-1,36,0,0,34,1,1,41,1,0,16,2,1,0,-1,-1,0,-1,-1,3,0,11,16,34,36,41,-1,-1
47,-1,-1,33,0,1,13,1,1,32,2,0,42,1,0,0,-1,-1,0,-1,-1,6,0,13,32,33,42,47,-1,-1
25,-1,-1,12,0,1,32,0,0,19,1,0,10,1,1,14,3,1,30,2,1,38,0,10,12,14,19,25,30,32
9,-1,-1,50,0,0,5,0,1,1,2,1,32,1,1,12,4,1,47,4,0,37,0,1,5,9,12,32,47,50
15,-1,-1,31,0,0,4,0,1,24,1,1,18,3,1,0,-1,-1,0,-1,-1,10,0,4,15,18,24,31,-1,-1
4,-1,-1,43,0,0,29,1,1,5,2,1,40,2,0,30,4,1,37,5,0,37,1,4,5,29,30,37,40,43
49,-1,-1,44,0,1,43,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,23,0,43,44,49,-1,-1,-1,-1
30,-1,-1,36,0,0,15,0,1,49,1,0,0,-1,-1,0,-1,-1,0,-1,-1,40,0,15,30,36,49,-1,-1,-1
22,-1,-1,10,0,1,23,0,0,42,2,0,34,3,1,47,3,0,0,-1,-1,32,0,10,22,23,34,42,47,-1
4,-1,-1,38,0,0,19,1,1,13,2,1,32,2,0,0,-1,-1,0,-1,-1,30,0,4,13,19,32,38,-1,-1
39,-1,-1,45,0,0,46,1,0,4,0,1,11,3,0,15,4,0,42,1,1,36,0,4,11,15,39,42,45,46
33,-1,-1,8,0,1,24,1,0,9,2,1,0,-1,-1,0,-1,-1,0,-1,-1,43,0,8,9,24,33,-1,-1,-1
41,-1,-1,13,0,1,35,1,0,45,0,0,48,3,0,49,4,0,0,-1,-1,3,0,13,35,41,45,48,49,-1
4,-1,-1,10,0,0,21,1,0,23,2,0,0,-1,-1,0,-1,-1,0,-1,-1,47,0,4,10,21,23,-1,-1,-1
25,-1,-1,12,0,1,20,1,0,7,1,1,8,3,0,0,-1,-1,0,-1,-1,47,0,7,8,12,20,25,-1,-1
21,-1,-1,4,0,1,41,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,22,0,4,21,41,-1,-1,-1,-1
22,-1,-1,34,0,0,1,0,1,16,2,0,5,3,1,14,4,0,49,1,0,41,0,1,5,14,16,22,34,49
50,-1,-1,47,0,1,27,1,1,6,2,1,13,3,0,7,4,1,30,2,0,15,0,6,7,13,27,30,47,50
16,-1,-1,11,0,1,21,0,0,47,2,0,34,3,1,20,2,1,0,-1,-1,36,0,11,16,20,21,34,47,-1
7,-1,-1,21,0,0,15,1,1,33,1,0,14,2,1,0,-1,-1,0,-1,-1,44,0,7,14,15,21,33,-1,-1
32,-1,-1,4,0,1,42,0,0,45,2,0,0,-1,-1,0,-1,-1,0,-1,-1,22,0,4,32,42,45,-1,-1,-1
34,-1,-1,47,0,0,49,1,0,22,0,1,9,3,1,0,-1,-1,0,-1,-1,21,0,9,22,34,47,49,-1,-1
41,-1,-1,36,0,1,28,1,1,4,2,1,35,2,0,26,3,0,0,-1,-1,47,0,4,26,28,35,36,41,-1
4,-1,-1,6,0,0,27,1,0,13,2,1,50,2,0,0,-1,-1,0,-1,-1,27,1,4,6,13,27,50,-1,-1
28,-1,-1,36,0,0,41,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,40,0,28,36,41,-1,-1,-1,-1
22,-1,-1,42,0,0,35,1,1,49,1,0,30,2,1,6,0,1,0,-1,-1,43,0,6,22,30,35,42,49,-1
36,-1,-1,26,0,1,3,1,1,17,2,0,0,-1,-1,0,-1,-1,0,-1,-1,10,0,3,17,26,36,-1,-1,-1
20,-1,-1,11,0,1,48,0,0,35,2,1,0,-1,-1,0,-1,-1,0,-1,-1,14,0,11,20,35,48,-1,-1,-1
11,-1,-1,12,0,0,23,1,0,1,0,1,16,2,1,31,2,0,34,5,0,23,1,1,11,12,16,23,31,34
28,-1,-1,7,0,1,39,0,0,43,2,0,38,2,1,47,3,0,6,1,1,21,0,6,7,28,38,39,43,47
35,-1,-1,38,0,0,49,1,0,27,0,1,22,3,1,36,1,1,0,-1,-1,20,0,22,27,35,36,38,49,-1
19,-1,-1,45,0,0,44,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,6,0,19,44,45,-1,-1,-1,-1
48,-1,-1,28,0,1,50,0,0,30,1,0,26,1,1,21,4,1,0,-1,-1,40,0,21,26,28,30,48,50,-1
40,-1,-1,26,0,1,9,1,1,33,1,0,47,0,0,0,-1,-1,0,-1,-1,28,0,9,26,33,40,47,-1,-1
11,-1,-1,23,0,0,16,1,1,31,1,0,5,0,1,9,4,0,0,-1,-1,35,0,5,9,11,16,23,31,-1
15,-1,-1,26,0,0,11,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,38,0,11,15,26,-1,-1,-1,-1
14,-1,-1,11,0,1,20,0,0,8,1,1,17,2,1,22,2,0,0,-1,-1,33,0,8,11,14,17,20,22,-1
3,-1,-1,35,0,0,23,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,46,0,3,23,35,-1,-1,-1,-1
32,-1,-1,10,0,1,48,0,0,46,2,1,19,1,0,1,1,1,22,4,0,3,0,1,10,19,22,32,46,48
32,-1,-1,28,0,1,43,0,0,36,2,1,40,3,0,6,1,1,0,-1,-1,24,0,6,28,32,36,40,43,-1
42,-1,-1,30,0,1,28,1,1,48,0,0,27,2,1,36,1,0,0,-1,-1,11,0,27,28,30,36,42,48,-1
22,-1,-1,30,0,0,12,0,1,18,2,0,0,-1,-1,0,-1,-1,0,-1,-1,34,0,12,18,22,30,-1,-1,-1
37,-1,-1,29,0,1,10,1,1,50,0,0,0,-1,-1,0,-1,-1,0,-1,-1,41,0,10,29,37,50,-1,-1,-1
5,-1,-1,4,0,1,34,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,38,0,4,5,34,-1,-1,-1,-1
35,-1,-1,3,0,1,18,1,0,23,2,0,16,2,1,13,4,1,0,-1,-1,20,0,3,13,16,18,23,35,-1
35,-1,-1,30,0,1,7,1,1,20,2,0,36,0,0,0,-1,-1,0,-1,-1,18,0,7,20,30,35,36,-1,-1
42,-1,-1,39,0,1,23,1,1,6,2,1,0,-1,-1,0,-1,-1,0,-1,-1,5,0,6,23,39,42,-1,-1,-1
2,-1,-1,5,0,0,40,1,0,45,2,0,42,3,1,0,-1,-1,0,-1,-1,6,0,2,5,40,42,45,-1,-1
6,-1,-1,31,0,0,33,1,0,4,0,1,47,2,0,0,-1,-1,0,-1,-1,43,0,4,6,31,33,47,-1,-1
35,-1,-1,48,0,0,18,0,1,23,2,0,33,3,0,4,2,1,13,5,0,46,0,4,13,18,23,33,35,48
5,-1,-1,46,0,0,2,0,1,16,1,1,29,3,0,11,3,1,21,4,1,15,0,2,5,11,16,21,29,46
25,-1,-1,5,0,1,33,0,0,10,1,0,0,-1,-1,0,-1,-1,0,-1,-1,18,0,5,10,25,33,-1,-1,-1
34,-1,-1,35,0,0,19,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,46,0,19,34,35,-1,-1,-1,-1
37,-1,-1,30,0,1,25,1,1,23,2,1,0,-1,-1,0,-1,-1,0,-1,-1,21,0,23,25,30,37,-1,-1,-1
37,-1,-1,43,0,0,25,0,1,35,2,0,24,2,1,48,1,0,0,-1,-1,47,0,24,25,35,37,43,48,-1
41,-1,-1,37,0,1,4,1,1,20,2,0,0,-1,-1,0,-1,-1,0,-1,-1,12,0,4,20,37,41,-1,-1,-1
28,-1,-1,3,0,1,26,1,0,18,2,1,0,-1,-1,0,-1,-1,0,-1,-1,29,0,3,18,26,28,-1,-1,-1
29,-1,-1,24,0,1,12,1,1,34,0,0,0,-1,-1,0,-1,-1,0,-1,-1,47,0,12,24,29,34,-1,-1,-1
36,-1,-1,3,0,1,45,0,0,23,1,0,27,3,0,14,3,1,35,4,0,46,0,3,14,23,27,35,36,45
34,-1,-1,23,0,1,41,0,0,39,2,1,27,1,0,6,1,1,43,2,0,17,0,6,23,27,34,39,41,43
20,-1,-1,13,0,1,28,0,0,18,1,0,6,1,1,29,2,0,3,4,1,41,0,3,6,13,18,20,28,29
11,-1,-1,16,0,0,37,1,0,17,2,1,28,3,0,33,4,0,0,-1,-1,24,0,11,16,17,28,33,37,-1
19,-1,-1,36,0,0,35,1,1,15,0,1,0,-1,-1,0,-1,-1,0,-1,-1,3,0,15,19,35,36,-1,-1,-1
43,-1,-1,46,0,0,5,0,1,18,2,0,9,3,1,19,3,0,0,-1,-1,39,0,5,9,18,19,43,46,-1
44,-1,-1,23,0,1,24,1,0,22,1,1,0,-1,-1,0,-1,-1,0,-1,-1,22,1,22,23,24,44,-1,-1,-1
1,-1,-1,16,0,0,41,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,32,0,1,16,41,-1,-1,-1,-1
45,-1,-1,31,0,1,19,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,9,0,19,31,45,-1,-1,-1,-1
25,-1,-1,28,0,0,36,1,0,45,2,0,24,0,1,34,2,1,46,3,0,15,0,24,25,28,34,36,45,46
26,-1,-1,36,0,0,49,1,0,28,1,1,39,2,1,50,2,0,0,-1,-1,22,0,26,28,36,39,49,50,-1
1,-1,-1,26,0,0,14,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,5,0,1,14,26,-1,-1,-1,-1
40,-1,-1,15,0,1,39,1,0,19,2,1,24,3,0,6,1,1,0,-1,-1,26,0,6,15,19,24,39,40,-1
50,-1,-1,48,0,1,13,1,1,47,2,0,19,3,1,0,-1,-1,0,-1,-1,3,0,13,19,47,48,50,-1,-1
2,-1,-1,1,0,1,3,0,0,47,2,0,21,3,1,0,-1,-1,0,-1,-1,16,0,1,2,3,21,47,-1,-1
12,-1,-1,19,0,0,23,1,0,41,2,0,0,-1,-1,0,-1,-1,0,-1,-1,1,0,12,19,23,41,-1,-1,-1
3,-1,-1,38,0,0,20,1,1,23,2,0,0,-1,-1,0,-1,-1,0,-1,-1,45,0,3,20,23,38,-1,-1,-1
32,-1,-1,44,0,0,49,1,0,31,0,1,18,3,1,37,1,1,15,4,1,13,0,15,18,31,32,37,44,49
29,-1,-1,25,0,1,3,1,1,47,0,0,0,-1,-1,0,-1,-1,0,-1,-1,3,1,3,25,29,47,-1,-1,-1
42,-1,-1,37,0,1,47,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,8,0,37,42,47,-1,-1,-1,-1
12,-1,-1,10,0,1,1,1,1,16,0,0,20,3,0,29,4,0,0,-1,-1,22,0,1,10,12,16,20,29,-1
19,-1,-1,37,0,0,28,1,1,3,0,1,22,2,1,11,3,0,15,5,0,42,0,3,11,15,19,22,28,37
13,-1,-1,2,0,1,15,0,0,4,1,0,29,2,0,32,4,0,0,-1,-1,16,0,2,4,13,15,29,32,-1
13,-1,-1,31,0,0,26,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,20,0,13,26,31,-1,-1,-1,-1
22,-1,-1,48,0,0,25,1,1,39,2,0,45,3,0,41,4,1,23,2,1,33,0,22,23,25,39,41,45,48
7,-1,-1,18,0,0,32,1,0,19,2,1,49,2,0,0,-1,-1,0,-1,-1,33,0,7,18,19,32,49,-1,-1
5,-1,-1,46,0,0,7,1,1,26,2,0,10,3,1,18,4,0,21,5,0,24,0,5,7,10,18,21,26,46
28,-1,-1,20,0,1,39,0,0,17,1,1,0,-1,-1,0,-1,-1,0,-1,-1,45,0,17,20,28,39,-1,-1,-1
37,-1,-1,22,0,1,3,1,1,47,0,0,10,2,0,0,-1,-1,0,-1,-1,16,0,3,10,22,37,47,-1,-1
21,-1,-1,22,0,0,16,0,1,50,1,0,0,-1,-1,0,-1,-1,0,-1,-1,12,0,16,21,22,50,-1,-1,-1
34,-1,-1,8,0,1,25,1,0,45,0,0,36,3,1,38,4,0,0,-1,-1,27,0,8,25,34,36,38,45,-1
32,-1,-1,44,0,0,18,0,1,45,1,0,0,-1,-1,0,-1,-1,0,-1,-1,47,0,18,32,44,45,-1,-1,-1
39,-1,-1,38,0,1,28,1,1,4,2,1,0,-1,-1,0,-1,-1,0,-1,-1,22,0,4,28,38,39,-1,-1,-1
32,-1,-1,26,0,1,40,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,45,0,26,32,40,-1,-1,-1,-1
43,-1,-1,39,0,1,7,1,1,5,2,1,4,3,1,14,2,0,21,5,0,49,0,4,5,7,14,21,39,43
24,-1,-1,41,0,0,27,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,17,0,24,27,41,-1,-1,-1,-1
40,-1,-1,13,0,1,34,1,0,44,0,0,18,2,1,0,-1,-1,0,-1,-1,18,1,13,18,34,40,44,-1,-1
50,-1,-1,3,0,1,43,1,0,11,2,1,0,-1,-1,0,-1,-1,0,-1,-1,32,0,3,11,43,50,-1,-1,-1
4,-1,-1,1,0,1,3,1,0,11,0,0,29,3,0,0,-1,-1,0,-1,-1,33,0,1,3,4,11,29,-1,-1
18,-1,-1,44,0,0,41,1,1,33,2,1,6,0,1,27,3,1,46,1,0,12,0,6,18,27,33,41,44,46
17,-1,-1,10,0,1,48,0,0,14,1,0,33,2,1,0,-1,-1,0,-1,-1,36,0,10,14,17,33,48,-1,-1
24,-1,-1,41,0,0,8,0,1,2,2,1,21,2,0,43,1,0,0,-1,-1,43,1,2,8,21,24,41,43,-1
21,-1,-1,7,0,1,27,0,0,24,2,1,19,1,0,29,2,0,50,5,0,23,0,7,19,21,24,27,29,50
24,-1,-1,46,0,0,7,0,1,17,2,0,37,1,1,28,4,1,0,-1,-1,45,0,7,17,24,28,37,46,-1
32,-1,-1,31,0,1,34,0,0,47,2,0,0,-1,-1,0,-1,-1,0,-1,-1,29,0,31,32,34,47,-1,-1,-1
48,-1,-1,42,0,1,5,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,7,0,5,42,48,-1,-1,-1,-1
36,-1,-1,10,0,1,12,1,0,22,2,0,48,0,0,0,-1,-1,0,-1,-1,34,0,10,12,22,36,48,-1,-1
50,-1,-1,23,0,1,39,1,0,7,1,1,13,3,0,0,-1,-1,0,-1,-1,29,0,7,13,23,39,50,-1,-1
17,-1,-1,41,0,0,33,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,39,0,17,33,41,-1,-1,-1,-1
44,-1,-1,31,0,1,34,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,2,0,31,34,44,-1,-1,-1,-1
9,-1,-1,38,0,0,21,1,1,46,1,0,12,2,1,3,0,1,49,3,0,34,0,3,9,12,21,38,46,49
14,-1,-1,17,0,0,16,1,1,9,0,1,0,-1,-1,0,-1,-1,0,-1,-1,40,0,9,14,16,17,-1,-1,-1
12,-1,-1,21,0,0,2,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,23,0,2,12,21,-1,-1,-1,-1
11,-1,-1,8,0,1,45,0,0,19,2,1,0,-1,-1,0,-1,-1,0,-1,-1,21,0,8,11,19,45,-1,-1,-1
21,-1,-1,7,0,1,37,0,0,8,1,0,30,2,1,13,3,0,0,-1,-1,1,0,7,8,13,21,30,37,-1
32,-1,-1,2,0,1,17,1,0,21,2,0,24,3,0,50,0,0,0,-1,-1,24,1,2,17,21,24,32,50,-1
47,-1,-1,33,0,1,16,1,1,22,2,0,39,1,0,21,3,1,0,-1,-1,20,0,16,21,22,33,39,47,-1
42,-1,-1,12,0,1,41,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,39,0,12,41,42,-1,-1,-1,-1
30,-1,-1,29,0,1,9,1,1,31,0,0,0,-1,-1,0,-1,-1,0,-1,-1,2,0,9,29,30,31,-1,-1,-1
14,-1,-1,13,0,1,21,0,0,16,2,1,46,2,0,32,4,1,0,-1,-1,11,0,13,14,16,21,32,46,-1
10,-1,-1,21,0,0,38,1,0,3,0,1,0,-1,-1,0,-1,-1,0,-1,-1,43,0,3,10,21,38,-1,-1,-1
4,-1,-1,32,0,0,2,0,1,48,1,0,0,-1,-1,0,-1,-1,0,-1,-1,49,0,2,4,32,48,-1,-1,-1
4,-1,-1,22,0,0,12,1,1,7,2,1,0,-1,-1,0,-1,-1,0,-1,-1,38,0,4,7,12,22,-1,-1,-1
8,-1,-1,9,0,0,2,0,1,20,1,0,48,3,0,4,2,0,0,-1,-1,9,1,2,4,8,9,20,48,-1
29,-1,-1,43,0,0,2,0,1,8,2,0,15,3,0,41,1,1,46,1,0,32,0,2,8,15,29,41,43,46
19,-1,-1,35,0,0,50,1,0,49,2,1,22,1,1,0,-1,-1,0,-1,-1,4,0,19,22,35,49,50,-1,-1
12,-1,-1,45,0,0,41,1,1,38,2,1,27,3,1,0,-1,-1,0,-1,-1,10,0,12,27,38,41,45,-1,-1
14,-1,-1,5,0,1,31,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,41,0,5,14,31,-1,-1,-1,-1
35,-1,-1,8,0,1,18,1,0,37,0,0,0,-1,-1,0,-1,-1,0,-1,-1,7,0,8,18,35,37,-1,-1,-1
37,-1,-1,16,0,1,33,1,0,9,1,1,0,-1,-1,0,-1,-1,0,-1,-1,8,0,9,16,33,37,-1,-1,-1
20,-1,-1,46,0,0,28,1,1,23,2,1,0,-1,-1,0,-1,-1,0,-1,-1,43,0,20,23,28,46,-1,-1,-1
46,-1,-1,44,0,1,8,1,1,15,2,0,0,-1,-1,0,-1,-1,0,-1,-1,1,0,8,15,44,46,-1,-1,-1
35,-1,-1,6,0,1,50,0,0,12,1,0,0,-1,-1,0,-1,-1,0,-1,-1,18,0,6,12,35,50,-1,-1,-1
37,-1,-1,2,0,1,35,1,0,1,1,1,38,0,0,0,-1,-1,0,-1,-1,14,0,1,2,35,37,38,-1,-1
36,-1,-1,48,0,0,26,0,1,12,2,1,0,-1,-1,0,-1,-1,0,-1,-1,9,0,12,26,36,48,-1,-1,-1
48,-1,-1,43,0,1,18,1,1,14,2,1,46,1,0,5,3,1,0,-1,-1,27,0,5,14,18,43,46,48,-1
21,-1,-1,49,0,0,38,1,1,7,0,1,0,-1,-1,0,-1,-1,0,-1,-1,17,0,7,21,38,49,-1,-1,-1
48,-1,-1,36,0,1,34,1,1,30,2,1,0,-1,-1,0,-1,-1,0,-1,-1,25,0,30,34,36,48,-1,-1,-1
8,-1,-1,41,0,0,19,1,1,15,2,1,37,2,0,0,-1,-1,0,-1,-1,28,0,8,15,19,37,41,-1,-1
3,-1,-1,46,0,0,18,1,1,12,2,1,33,2,0,0,-1,-1,0,-1,-1,45,0,3,12,18,33,46,-1,-1
12,-1,-1,33,0,0,49,1,0,38,2,1,0,-1,-1,0,-1,-1,0,-1,-1,44,0,12,33,38,49,-1,-1,-1
20,-1,-1,37,0,0,15,0,1,33,1,1,3,2,1,10,4,0,16,2,0,4,0,3,10,15,16,20,33,37
27,-1,-1,39,0,0,44,1,0,41,2,1,40,3,1,0,-1,-1,0,-1,-1,15,0,27,39,40,41,44,-1,-1
20,-1,-1,4,0,1,49,0,0,12,1,0,0,-1,-1,0,-1,-1,0,-1,-1,22,0,4,12,20,49,-1,-1,-1
29,-1,-1,47,0,0,15,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,12,0,15,29,47,-1,-1,-1,-1
4,-1,-1,14,0,0,15,1,0,5,1,1,0,-1,-1,0,-1,-1,0,-1,-1,32,0,4,5,14,15,-1,-1,-1
32,-1,-1,44,0,0,36,1,1,13,0,1,12,3,1,41,2,0,0,-1,-1,18,0,12,13,32,36,41,44,-1
14,-1,-1,8,0,1,24,0,0,1,1,1,0,-1,-1,0,-1,-1,0,-1,-1,17,0,1,8,14,24,-1,-1,-1
21,-1,-1,7,0,1,36,0,0,18,1,0,41,2,0,6,1,1,23,2,1,37,0,6,7,18,21,23,36,41
49,-1,-1,25,0,1,9,1,1,45,1,0,2,2,1,0,-1,-1,0,-1,-1,41,0,2,9,25,45,49,-1,-1
47,-1,-1,43,0,1,2,1,1,49,0,0,0,-1,-1,0,-1,-1,0,-1,-1,19,0,2,43,47,49,-1,-1,-1
4,-1,-1,18,0,0,28,1,0,22,2,1,0,-1,-1,0,-1,-1,0,-1,-1,30,0,4,18,22,28,-1,-1,-1
27,-1,-1,7,0,1,14,1,0,30,0,0,33,3,0,2,1,1,9,2,1,18,0,2,7,9,14,27,30,33
3,-1,-1,25,0,0,41,1,0,23,1,1,34,2,1,29,4,1,47,2,0,4,0,3,23,25,29,34,41,47
15,-1,-1,3,0,1,38,0,0,21,2,1,16,3,1,39,2,0,25,3,0,2,0,3,15,16,21,25,38,39
11,-1,-1,49,0,0,6,0,1,46,1,1,25,3,1,17,4,1,0,-1,-1,43,0,6,11,17,25,46,49,-1
34,-1,-1,11,0,1,3,1,1,39,0,0,0,-1,-1,0,-1,-1,0,-1,-1,23,0,3,11,34,39,-1,-1,-1
28,-1,-1,7,0,1,36,0,0,41,2,0,35,2,1,47,3,0,45,5,1,16,0,7,28,35,36,41,45,47
45,-1,-1,46,0,0,19,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,43,0,19,45,46,-1,-1,-1,-1
20,-1,-1,33,0,0,1,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,48,0,1,20,33,-1,-1,-1,-1
38,-1,-1,7,0,1,49,0,0,19,1,0,32,3,0,20,4,1,0,-1,-1,6,0,7,19,20,32,38,49,-1
48,-1,-1,27,0,1,47,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,47,1,27,47,48,-1,-1,-1,-1
43,-1,-1,5,0,1,11,1,0,38,2,0,28,3,1,0,-1,-1,0,-1,-1,17,0,5,11,28,38,43,-1,-1
4,-1,-1,37,0,0,1,0,1,3,2,0,48,1,0,23,1,1,43,4,1,19,0,1,3,4,23,37,43,48
20,-1,-1,48,0,0,18,0,1,36,1,1,34,3,1,17,2,1,0,-1,-1,15,0,17,18,20,34,36,48,-1
37,-1,-1,8,0,1,36,1,0,48,0,0,42,3,1,15,2,1,9,5,1,11,0,8,9,15,36,37,42,48
12,-1,-1,6,0,1,5,1,1,3,2,1,0,-1,-1,0,-1,-1,0,-1,-1,30,0,3,5,6,12,-1,-1,-1
46,-1,-1,9,0,1,14,1,0,42,2,0,0,-1,-1,0,-1,-1,0,-1,-1,28,0,9,14,42,46,-1,-1,-1
8,-1,-1,46,0,0,18,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,35,0,8,18,46,-1,-1,-1,-1
4,-1,-1,33,0,0,29,1,1,42,1,0,41,3,1,35,4,1,0,-1,-1,25,0,4,29,33,35,41,42,-1
21,-1,-1,19,0,1,45,0,0,18,1,1,0,-1,-1,0,-1,-1,0,-1,-1,9,0,18,19,21,45,-1,-1,-1
43,-1,-1,35,0,1,1,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,44,0,1,35,43,-1,-1,-1,-1
23,-1,-1,16,0,1,44,0,0,37,2,1,0,-1,-1,0,-1,-1,0,-1,-1,44,1,16,23,37,44,-1,-1,-1
7,-1,-1,45,0,0,10,1,1,20,2,0,16,3,1,49,1,0,6,0,1,26,0,6,7,10,16,20,45,49
16,-1,-1,18,0,0,26,1,0,35,2,0,0,-1,-1,0,-1,-1,0,-1,-1,47,0,16,18,26,35,-1,-1,-1
16,-1,-1,38,0,0,50,1,0,12,0,1,42,2,1,29,1,1,13,3,0,16,1,12,13,16,29,38,42,50
23,-1,-1,45,0,0,43,1,1,35,2,1,0,-1,-1,0,-1,-1,0,-1,-1,50,0,23,35,43,45,-1,-1,-1
8,-1,-1,41,0,0,31,1,1,49,1,0,45,3,1,22,2,1,43,4,1,50,0,8,22,31,41,43,45,49
9,-1,-1,16,0,0,20,1,0,38,2,0,0,-1,-1,0,-1,-1,0,-1,-1,14,0,9,16,20,38,-1,-1,-1
33,-1,-1,18,0,1,44,0,0,9,1,1,15,3,0,2,3,1,0,-1,-1,13,0,2,9,15,18,33,44,-1
47,-1,-1,8,0,1,5,1,1,36,1,0,48,0,0,27,3,1,17,5,1,23,0,5,8,17,27,36,47,48
12,-1,-1,8,0,1,23,0,0,38,2,0,0,-1,-1,0,-1,-1,0,-1,-1,43,0,8,12,23,38,-1,-1,-1
28,-1,-1,44,0,0,36,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,1,0,28,36,44,-1,-1,-1,-1
7,-1,-1,8,0,0,16,1,0,24,2,0,0,-1,-1,0,-1,-1,0,-1,-1,19,0,7,8,16,24,-1,-1,-1
8,-1,-1,7,0,1,25,0,0,11,2,1,45,2,0,0,-1,-1,0,-1,-1,21,0,7,8,11,25,45,-1,-1
